session_id,T,Interviewer mentions 30 minutes / half an hour,Participant mentions 30 minutes / half an hour,"Participant mentions before any interviewer mention, or without one",Participant mentions after an interviewer mention
MI-MAINEXP-86241758,0,False,False,False,False
MI-MAINEXP-86285467,1,False,False,False,False
MI-MAINEXP-86317909,2,False,False,False,False
MI-MAINEXP-86319974,3,False,False,False,False
MI-MAINEXP-86362405,0,False,False,False,False
MI-MAINEXP-86366366,2,False,False,False,False
MI-MAINEXP-86382154,0,False,False,False,False
MI-MAINEXP-86419672,1,True,True,True,False
MI-MAINEXP-86421187,3,True,False,False,False
MI-MAINEXP-86423920,0,False,False,False,False
MI-MAINEXP-86446977,3,False,False,False,False
MI-MAINEXP-86484599,1,False,False,False,False
MI-MAINEXP-86494280,1,False,False,False,False
MI-MAINEXP-86579000,0,False,False,False,False
MI-MAINEXP-86604486,1,False,False,False,False
MI-MAINEXP-86611547,2,False,False,False,False
MI-MAINEXP-86617461,3,True,True,False,True
MI-MAINEXP-86646163,3,True,False,False,False
MI-MAINEXP-86686417,2,False,False,False,False
MI-MAINEXP-86779608,0,False,False,False,False
MI-MAINEXP-86780543,2,False,False,False,False
MI-MAINEXP-86784433,3,True,True,False,True
MI-MAINEXP-86863776,2,False,False,False,False
MI-MAINEXP-86910018,3,False,False,False,False
MI-MAINEXP-86911327,1,True,True,True,True
MI-MAINEXP-8692213,3,False,False,False,False
MI-MAINEXP-86995990,0,False,False,False,False
MI-MAINEXP-86998652,3,False,False,False,False
MI-MAINEXP-87030848,1,False,False,False,False
MI-MAINEXP-87089209,2,False,False,False,False
MI-MAINEXP-87091607,2,False,False,False,False
MI-MAINEXP-87093714,0,True,True,True,False
MI-MAINEXP-8710251,0,True,True,True,False
MI-MAINEXP-87224088,0,True,True,True,False
MI-MAINEXP-87228820,2,False,False,False,False
MI-MAINEXP-87263489,1,True,True,True,False
MI-MAINEXP-8727306,1,False,False,False,False
MI-MAINEXP-87333094,0,False,False,False,False
MI-MAINEXP-87376491,1,False,False,False,False
MI-MAINEXP-87431419,1,False,False,False,False
MI-MAINEXP-87484043,3,True,True,True,True
MI-MAINEXP-87495979,3,True,False,False,False
MI-MAINEXP-87583710,1,False,False,False,False
MI-MAINEXP-87673173,1,False,False,False,False
MI-MAINEXP-87719485,0,False,False,False,False
MI-MAINEXP-87775794,0,False,False,False,False
MI-MAINEXP-87782142,1,False,False,False,False
MI-MAINEXP-87808398,1,False,False,False,False
MI-MAINEXP-87831269,0,False,False,False,False
MI-MAINEXP-8784234,1,False,False,False,False
MI-MAINEXP-8785685,3,False,False,False,False
MI-MAINEXP-87926807,2,False,False,False,False
MI-MAINEXP-8793327,3,False,False,False,False
MI-MAINEXP-87964068,1,False,False,False,False
MI-MAINEXP-88004322,2,True,True,True,False
MI-MAINEXP-88029944,3,True,True,False,True
MI-MAINEXP-88040440,0,False,False,False,False
MI-MAINEXP-88054840,0,False,False,False,False
MI-MAINEXP-88097263,2,False,False,False,False
MI-MAINEXP-88120841,2,False,True,True,False
MI-MAINEXP-88127621,3,True,False,False,False
MI-MAINEXP-88138410,0,False,False,False,False
MI-MAINEXP-88148248,1,False,False,False,False
MI-MAINEXP-88172034,3,True,False,False,False
MI-MAINEXP-8818507,2,False,False,False,False
MI-MAINEXP-88190019,2,False,False,False,False
MI-MAINEXP-8820431,3,True,False,False,False
MI-MAINEXP-8824830,1,False,False,False,False
MI-MAINEXP-88318293,0,False,False,False,False
MI-MAINEXP-88320591,2,False,False,False,False
MI-MAINEXP-88377214,0,False,False,False,False
MI-MAINEXP-88415254,0,False,False,False,False
MI-MAINEXP-88519021,2,False,False,False,False
MI-MAINEXP-88599948,1,False,False,False,False
MI-MAINEXP-88603703,2,False,False,False,False
MI-MAINEXP-88622865,0,False,False,False,False
MI-MAINEXP-88638210,1,False,False,False,False
MI-MAINEXP-88679549,3,True,True,False,True
MI-MAINEXP-88836872,2,False,False,False,False
MI-MAINEXP-88844782,1,False,False,False,False
MI-MAINEXP-88870963,2,False,False,False,False
MI-MAINEXP-88953582,3,True,True,False,True
MI-MAINEXP-88966888,0,False,False,False,False
MI-MAINEXP-88992908,2,False,False,False,False
MI-MAINEXP-89011630,3,True,True,False,True
MI-MAINEXP-89036267,1,False,False,False,False
MI-MAINEXP-89048034,2,False,False,False,False
MI-MAINEXP-8906837,3,True,True,False,True
MI-MAINEXP-8908810,2,False,False,False,False
MI-MAINEXP-89088124,3,False,False,False,False
MI-MAINEXP-89123229,2,False,False,False,False
MI-MAINEXP-89144573,2,False,False,False,False
MI-MAINEXP-89172838,2,False,False,False,False
MI-MAINEXP-89276524,0,False,False,False,False
MI-MAINEXP-89299283,0,False,False,False,False
MI-MAINEXP-89302243,3,True,False,False,False
MI-MAINEXP-89314526,0,False,False,False,False
MI-MAINEXP-89325146,2,False,False,False,False
MI-MAINEXP-8933680,3,False,False,False,False
MI-MAINEXP-89345206,2,False,False,False,False
MI-MAINEXP-89491027,3,True,False,False,False
MI-MAINEXP-89561597,2,False,True,True,False
MI-MAINEXP-89585121,2,False,False,False,False
MI-MAINEXP-89587096,0,False,False,False,False
MI-MAINEXP-8963594,2,False,False,False,False
MI-MAINEXP-89687082,3,True,True,False,True
MI-MAINEXP-89750363,1,False,False,False,False
MI-MAINEXP-8980784,2,False,False,False,False
MI-MAINEXP-89852470,1,False,False,False,False
MI-MAINEXP-89874527,0,False,False,False,False
MI-MAINEXP-89897268,3,False,False,False,False
MI-MAINEXP-89935138,0,False,False,False,False
MI-MAINEXP-89951969,1,False,False,False,False
MI-MAINEXP-90004191,3,True,False,False,False
MI-MAINEXP-90047960,0,False,False,False,False
MI-MAINEXP-9011507,3,True,True,False,True
MI-MAINEXP-90137182,1,False,False,False,False
MI-MAINEXP-90219557,3,True,False,False,False
MI-MAINEXP-90253905,0,True,True,True,False
MI-MAINEXP-90273906,1,False,True,True,False
MI-MAINEXP-90368366,0,False,False,False,False
MI-MAINEXP-90368446,0,False,True,True,False
MI-MAINEXP-90382363,2,False,False,False,False
MI-MAINEXP-90411316,2,False,False,False,False
MI-MAINEXP-9043583,2,False,False,False,False
MI-MAINEXP-90447289,2,True,True,True,False
MI-MAINEXP-90484495,2,False,False,False,False
MI-MAINEXP-90500087,3,True,True,True,True
MI-MAINEXP-90500184,1,False,False,False,False
MI-MAINEXP-90514876,2,True,True,True,False
MI-MAINEXP-90517530,0,False,True,True,False
MI-MAINEXP-90522586,0,False,False,False,False
MI-MAINEXP-90549775,0,False,False,False,False
MI-MAINEXP-90585191,2,False,False,False,False
MI-MAINEXP-90606633,2,True,True,True,False
MI-MAINEXP-90609000,0,False,False,False,False
MI-MAINEXP-90616368,2,False,False,False,False
MI-MAINEXP-90700453,2,False,False,False,False
MI-MAINEXP-90775215,1,True,True,True,False
MI-MAINEXP-90788757,2,False,False,False,False
MI-MAINEXP-9079671,2,False,False,False,False
MI-MAINEXP-90802251,3,True,True,False,True
MI-MAINEXP-90861022,1,False,False,False,False
MI-MAINEXP-90877943,3,True,True,False,True
MI-MAINEXP-90907413,3,True,True,True,True
MI-MAINEXP-9091403,1,False,False,False,False
MI-MAINEXP-90969364,3,True,True,True,True
MI-MAINEXP-91052870,1,False,False,False,False
MI-MAINEXP-91063287,3,False,False,False,False
MI-MAINEXP-91138016,3,False,False,False,False
MI-MAINEXP-91154645,0,False,False,False,False
MI-MAINEXP-91171078,3,False,False,False,False
MI-MAINEXP-91193463,3,True,False,False,False
MI-MAINEXP-91202226,1,False,False,False,False
MI-MAINEXP-91206762,3,True,True,True,True
MI-MAINEXP-91211989,0,False,False,False,False
MI-MAINEXP-91216801,2,False,False,False,False
MI-MAINEXP-91218758,1,True,True,True,False
MI-MAINEXP-91230617,0,False,False,False,False
MI-MAINEXP-91254079,1,False,False,False,False
MI-MAINEXP-91430859,2,False,False,False,False
MI-MAINEXP-9148219,2,False,False,False,False
MI-MAINEXP-91489130,1,False,False,False,False
MI-MAINEXP-91543508,1,False,False,False,False
MI-MAINEXP-91543850,0,False,False,False,False
MI-MAINEXP-91593252,3,True,False,False,False
MI-MAINEXP-91617082,2,False,False,False,False
MI-MAINEXP-91642195,3,True,True,False,True
MI-MAINEXP-91748756,3,True,True,False,True
MI-MAINEXP-9175120,1,False,True,True,False
MI-MAINEXP-91805187,3,True,True,False,True
MI-MAINEXP-91834923,2,False,False,False,False
MI-MAINEXP-91835125,0,False,False,False,False
MI-MAINEXP-91889529,0,False,False,False,False
MI-MAINEXP-91911845,2,False,False,False,False
MI-MAINEXP-91932477,3,True,False,False,False
MI-MAINEXP-91949373,0,False,False,False,False
MI-MAINEXP-91956813,2,False,False,False,False
MI-MAINEXP-9196502,2,False,False,False,False
MI-MAINEXP-91992796,3,True,True,True,False
MI-MAINEXP-92044477,0,True,True,False,True
MI-MAINEXP-92046265,2,False,False,False,False
MI-MAINEXP-92058761,2,False,False,False,False
MI-MAINEXP-92058862,0,False,False,False,False
MI-MAINEXP-92160200,1,False,False,False,False
MI-MAINEXP-92257650,2,False,False,False,False
MI-MAINEXP-92327372,2,True,True,True,False
MI-MAINEXP-92384710,2,False,False,False,False
MI-MAINEXP-92413923,2,False,False,False,False
MI-MAINEXP-92418459,1,False,False,False,False
MI-MAINEXP-92451715,1,False,False,False,False
MI-MAINEXP-92479012,1,False,False,False,False
MI-MAINEXP-92493828,3,False,False,False,False
MI-MAINEXP-92495994,3,True,True,True,True
MI-MAINEXP-92497927,2,False,False,False,False
MI-MAINEXP-92599820,3,True,True,False,True
MI-MAINEXP-92644126,0,False,False,False,False
MI-MAINEXP-92647363,0,False,False,False,False
MI-MAINEXP-92665707,0,False,False,False,False
MI-MAINEXP-92704012,1,False,False,False,False
MI-MAINEXP-92709768,1,False,False,False,False
MI-MAINEXP-92732107,0,False,False,False,False
MI-MAINEXP-92746254,1,False,False,False,False
MI-MAINEXP-92758079,0,True,True,True,False
MI-MAINEXP-92783732,1,False,False,False,False
MI-MAINEXP-92856103,1,False,False,False,False
MI-MAINEXP-92927022,1,False,False,False,False
MI-MAINEXP-9296004,2,False,False,False,False
MI-MAINEXP-92985500,3,True,False,False,False
MI-MAINEXP-93036761,2,False,False,False,False
MI-MAINEXP-93045566,0,False,False,False,False
MI-MAINEXP-93092023,0,False,False,False,False
MI-MAINEXP-9314269,3,True,False,False,False
MI-MAINEXP-93175303,3,True,False,False,False
MI-MAINEXP-93195554,1,False,False,False,False
MI-MAINEXP-93200722,2,False,False,False,False
MI-MAINEXP-93225575,3,True,True,True,True
MI-MAINEXP-93238409,3,True,True,False,True
MI-MAINEXP-93238665,1,False,False,False,False
MI-MAINEXP-93301285,3,True,True,False,True
MI-MAINEXP-93312895,0,False,False,False,False
MI-MAINEXP-93315860,0,False,False,False,False
MI-MAINEXP-93360217,2,False,False,False,False
MI-MAINEXP-93395458,0,False,False,False,False
MI-MAINEXP-93418593,0,False,False,False,False
MI-MAINEXP-93472081,2,True,True,True,False
MI-MAINEXP-93479469,2,False,False,False,False
MI-MAINEXP-93512296,2,False,False,False,False
MI-MAINEXP-93584357,1,True,True,True,False
MI-MAINEXP-93616544,2,False,False,False,False
MI-MAINEXP-93620106,2,False,False,False,False
MI-MAINEXP-93644382,2,False,False,False,False
MI-MAINEXP-93646290,3,True,False,False,False
MI-MAINEXP-93650244,0,False,False,False,False
MI-MAINEXP-93693257,2,True,True,True,False
MI-MAINEXP-93727680,0,False,False,False,False
MI-MAINEXP-9373719,2,False,True,True,False
MI-MAINEXP-93772966,2,False,False,False,False
MI-MAINEXP-93786446,0,False,False,False,False
MI-MAINEXP-93852214,2,True,True,True,False
MI-MAINEXP-93866209,2,False,False,False,False
MI-MAINEXP-93880277,0,False,False,False,False
MI-MAINEXP-93912720,2,False,False,False,False
MI-MAINEXP-93945470,3,True,True,False,True
MI-MAINEXP-93964851,0,False,False,False,False
MI-MAINEXP-9399834,3,True,False,False,False
MI-MAINEXP-94002473,1,False,False,False,False
MI-MAINEXP-94008751,1,False,False,False,False
MI-MAINEXP-94020548,2,False,False,False,False
MI-MAINEXP-94036655,1,False,False,False,False
MI-MAINEXP-94048194,3,False,False,False,False
MI-MAINEXP-94050630,3,True,True,False,True
MI-MAINEXP-94056800,0,True,True,True,True
MI-MAINEXP-94067556,3,True,False,False,False
MI-MAINEXP-94085117,2,False,False,False,False
MI-MAINEXP-94092071,0,False,False,False,False
MI-MAINEXP-94123304,3,True,True,True,False
MI-MAINEXP-94148804,3,False,False,False,False
MI-MAINEXP-94240376,1,False,False,False,False
MI-MAINEXP-9425988,3,True,False,False,False
MI-MAINEXP-94310926,1,False,True,True,False
MI-MAINEXP-94376496,2,False,False,False,False
MI-MAINEXP-94422184,0,False,False,False,False
MI-MAINEXP-94525742,0,False,False,False,False
MI-MAINEXP-94605433,2,False,False,False,False
MI-MAINEXP-94609387,1,False,False,False,False
MI-MAINEXP-94685885,0,False,False,False,False
MI-MAINEXP-94691430,1,False,False,False,False
MI-MAINEXP-94771740,3,False,False,False,False
MI-MAINEXP-94786798,3,True,True,False,True
MI-MAINEXP-94791182,3,False,False,False,False
MI-MAINEXP-94887898,0,False,False,False,False
MI-MAINEXP-94927551,0,False,False,False,False
MI-MAINEXP-94944846,1,False,False,False,False
MI-MAINEXP-94984816,0,False,False,False,False
MI-MAINEXP-94993789,1,True,True,True,False
MI-MAINEXP-95012235,1,False,False,False,False
MI-MAINEXP-95018187,0,True,True,True,False
MI-MAINEXP-95027372,0,False,False,False,False
MI-MAINEXP-95029154,0,False,False,False,False
MI-MAINEXP-95034990,1,False,False,False,False
MI-MAINEXP-95039003,1,False,False,False,False
MI-MAINEXP-95131184,3,True,False,False,False
MI-MAINEXP-95140930,0,False,False,False,False
MI-MAINEXP-95157157,2,True,True,True,False
MI-MAINEXP-95173513,2,True,True,True,False
MI-MAINEXP-95180913,2,False,False,False,False
MI-MAINEXP-95256360,1,False,False,False,False
MI-MAINEXP-95350847,0,False,False,False,False
MI-MAINEXP-95377116,2,False,False,False,False
MI-MAINEXP-95531422,0,False,False,False,False
MI-MAINEXP-9554670,0,False,False,False,False
MI-MAINEXP-95585802,3,True,False,False,False
MI-MAINEXP-95619025,0,False,False,False,False
MI-MAINEXP-9562521,1,False,False,False,False
MI-MAINEXP-95657064,1,False,False,False,False
MI-MAINEXP-95703799,3,False,False,False,False
MI-MAINEXP-95744245,0,False,False,False,False
MI-MAINEXP-95769145,2,False,False,False,False
MI-MAINEXP-95795291,1,False,False,False,False
MI-MAINEXP-95803875,2,False,False,False,False
MI-MAINEXP-95864008,2,False,False,False,False
MI-MAINEXP-9588980,1,False,False,False,False
MI-MAINEXP-95912897,1,False,False,False,False
MI-MAINEXP-95918274,1,False,False,False,False
MI-MAINEXP-95926233,2,False,False,False,False
MI-MAINEXP-95997293,1,False,False,False,False
MI-MAINEXP-96032283,1,False,False,False,False
MI-MAINEXP-96041718,1,False,False,False,False
MI-MAINEXP-96051423,3,False,False,False,False
MI-MAINEXP-96054038,1,False,False,False,False
MI-MAINEXP-96071409,0,True,True,False,True
MI-MAINEXP-96203029,0,False,False,False,False
MI-MAINEXP-96226260,0,False,False,False,False
MI-MAINEXP-96248795,0,False,False,False,False
MI-MAINEXP-96251466,2,False,False,False,False
MI-MAINEXP-96261119,2,False,False,False,False
MI-MAINEXP-96315264,3,True,True,False,True
MI-MAINEXP-96329251,0,False,False,False,False
MI-MAINEXP-9633963,0,True,True,True,False
MI-MAINEXP-96357707,3,True,False,False,False
MI-MAINEXP-96363616,0,False,True,True,False
MI-MAINEXP-96409568,3,True,False,False,False
MI-MAINEXP-96418737,2,False,False,False,False
MI-MAINEXP-96533676,3,True,False,False,False
MI-MAINEXP-96540552,2,True,True,True,False
MI-MAINEXP-9658055,2,False,False,False,False
MI-MAINEXP-96654138,2,False,False,False,False
MI-MAINEXP-96662871,1,False,False,False,False
MI-MAINEXP-96714444,2,False,False,False,False
MI-MAINEXP-96722414,3,True,False,False,False
MI-MAINEXP-96729000,2,False,False,False,False
MI-MAINEXP-96769527,3,True,True,False,True
MI-MAINEXP-96787393,2,False,False,False,False
MI-MAINEXP-96800325,2,False,False,False,False
MI-MAINEXP-9682298,2,False,False,False,False
MI-MAINEXP-96899331,2,False,False,False,False
MI-MAINEXP-96905193,1,False,False,False,False
MI-MAINEXP-96963453,0,False,True,True,False
MI-MAINEXP-96978140,0,False,False,False,False
MI-MAINEXP-96979230,1,False,False,False,False
MI-MAINEXP-9698935,1,False,False,False,False
MI-MAINEXP-97048480,0,False,False,False,False
MI-MAINEXP-97159036,1,True,True,True,False
MI-MAINEXP-97230220,0,False,False,False,False
MI-MAINEXP-97352494,3,True,True,False,True
MI-MAINEXP-97355055,1,False,False,False,False
MI-MAINEXP-97366067,3,False,False,False,False
MI-MAINEXP-97424357,0,False,False,False,False
MI-MAINEXP-97432233,1,False,False,False,False
MI-MAINEXP-97435700,0,False,False,False,False
MI-MAINEXP-97455352,2,False,False,False,False
MI-MAINEXP-97467258,0,False,False,False,False
MI-MAINEXP-97500062,0,False,False,False,False
MI-MAINEXP-9756910,2,False,False,False,False
MI-MAINEXP-97611899,1,False,False,False,False
MI-MAINEXP-97627536,3,True,False,False,False
MI-MAINEXP-97687845,0,False,False,False,False
MI-MAINEXP-97728691,3,False,False,False,False
MI-MAINEXP-97801637,3,True,True,False,True
MI-MAINEXP-97900855,3,True,True,False,True
MI-MAINEXP-97909655,2,False,False,False,False
MI-MAINEXP-97927179,2,False,False,False,False
MI-MAINEXP-98012665,1,False,False,False,False
MI-MAINEXP-98028402,3,True,True,True,True
MI-MAINEXP-98075999,1,False,False,False,False
MI-MAINEXP-9808934,3,True,False,False,False
MI-MAINEXP-98122003,1,False,False,False,False
MI-MAINEXP-98142856,3,True,False,False,False
MI-MAINEXP-98144075,3,True,True,False,True
MI-MAINEXP-98161750,3,True,True,False,True
MI-MAINEXP-98178486,3,True,False,False,False
MI-MAINEXP-98207725,1,False,False,False,False
MI-MAINEXP-98263900,2,False,False,False,False
MI-MAINEXP-98275706,3,True,False,False,False
MI-MAINEXP-98283318,3,True,True,False,True
MI-MAINEXP-98298563,1,False,False,False,False
MI-MAINEXP-98398411,1,False,False,False,False
MI-MAINEXP-9840110,2,False,False,False,False
MI-MAINEXP-98559885,2,False,False,False,False
MI-MAINEXP-98657820,1,False,False,False,False
MI-MAINEXP-98702811,1,False,False,False,False
MI-MAINEXP-9886346,1,False,False,False,False
MI-MAINEXP-98864107,1,False,False,False,False
MI-MAINEXP-9891168,2,False,False,False,False
MI-MAINEXP-98947393,1,False,False,False,False
MI-MAINEXP-98983474,0,True,True,True,False
MI-MAINEXP-99021458,3,False,False,False,False
MI-MAINEXP-99152603,1,False,False,False,False
MI-MAINEXP-99157139,0,False,False,False,False
MI-MAINEXP-99196329,3,True,False,False,False
MI-MAINEXP-99232563,0,False,False,False,False
MI-MAINEXP-99242356,0,False,False,False,False
MI-MAINEXP-99247466,1,False,False,False,False
MI-MAINEXP-99360701,3,True,True,True,True
MI-MAINEXP-99459518,3,True,True,False,True
MI-MAINEXP-99651018,2,False,False,False,False
MI-MAINEXP-99675324,0,True,True,True,True
MI-MAINEXP-99685016,2,False,False,False,False
MI-MAINEXP-99715088,2,False,False,False,False
MI-MAINEXP-99725930,3,False,False,False,False
MI-MAINEXP-99800649,0,False,False,False,False
MI-MAINEXP-99805913,1,False,False,False,False
MI-MAINEXP-99821484,0,False,False,False,False
MI-MAINEXP-99861828,2,False,False,False,False
MI-MAINEXP-99864878,2,False,False,False,False
MI-MAINEXP-99887927,0,False,True,True,False
MI-MAINEXP-99903037,2,False,False,False,False
MI-MAINEXP-99963267,1,False,False,False,False
